lineID	SPEAKER		BADLY TRANSLATED	
13111	objBeth		No one knows what will happen when the nearest factory closes.	
13112	objTanya		Here it is! Everything is wrong with the industry.	
13113	objTanya		June	
13114	objBeth		When was the last baron?	
13115	objTanya		Next ...	
13116	objTanya		Very good	
13117	objTanya		Photos not saved.	
13118	objBeth		I'm crazy and want to be here all day.	
13119	objBeth		But hey!	
13120	objTanya		He can die.	
13121	objTanya		How do you know?	
				
13122	objBard		Do you want to destroy plants?	
13123	objTanya		PREPARATION? Transport	
13124	objTanya		you know what I mean	
13125	objTanya		Good luck ...	
13126	objTanya		Without gold.	
13127	objTanya		God, I say.	
13128	objTanya		I do not like it!	
13129	objTanya		What do you drink honey?	
13130	objBard		he loves water	
13131	objTanya		Transport	
13132	objTanya		Number.	
13133	objTanya		Life is hard here	
13134	objTanya		Come and relax after a long day.	
13135	objTanya		Trade	
13136	objTanya		I want to cry	
13137	objTanya		It was not the day of my life.	
13138	objTanya		It's fun as usual.	
13139	objTanya		I can not imagine the extent of this problem.	
13140	objTanya		Have you ever seen a dog at home?	
13141	objTanya		I spent the night here	
13142	objTanya		Unfortunately, that is not the case. I want to make friends ...	
13143	objTanya		I do not like it!	
13144	objTanya		What do you drink honey?	
13145	objBard		he loves water	
13146	objTanya		Transport	
13147	objTanya		Number.	
13148	objTanya		Flight and building crew ...	
13149	objTanya		But everything can change.	
13150	objTanya		Now we can make our industry more profitable.	
13151	objTanya		it's just a thought	
13152	objTanya		Have you ever seen a handsome boy on a ship?	
13153	objTanya		Sir, this man surprised me.	
13154	objTanya		He will not bring me here.	
13155	objTanya		Not everyone wants to go on a date.	
13156	objTanya		we are all tired ...	
13157	objTanya		Baron is a very good man.	
13158	objTanya		Who knows ...	
13159	objTanya		I can not hurt myself	
				
13160	objTelescopenote		Brahma collection ...	
				
13161	objTelescopenote		Edo	
				
13162	objTender		The factory is ready ...	
13163	objTender		Maybe the baron has changed ...	
13164	objTender		Like a painted curtain	
13165	objTender		No engine:	
13166	objTender		Is freedom good? Now we know	
13167	objTender		Who knows who the Baron is?	
13168	objTender		travel time	
13169	objTender		For the first time in years ...	
				
13170	objBard		Do you want to destroy plants?	
13171	objTender		Transport	
13172	objTender		I think this problem can occur sometimes.	
13173	objTender		I want to say	
13174	objTender		These can be dangerous places.	
13175	objTender		He was a good baron.	
13176	objTender		I just met you	
13177	objTender		His dream is to create this city.	
13178	objTender		I can not help but dream of my boyfriend.	
13179	objTender		The city was full of poverty and ignorance.	
13180	objTender		They go one after the other.	
13181	objTender		See new page. This is a big change.	
13182	objTender		You will always see the factory	
13183	objTender		Different things happen in the world every day.	
13184	objTender		This is the soul of the city.	
13185	objTender		Some called him a master of bad industries.	
13186	objTender		But I think you have a good heart.	
13187	objTender		We do not know ...	
13188	objTender		Transport	
13189	objTender		As a result	
13190	objTender		Cold...	
13191	objTender		Transport	
13192	objTender		Let's play ...	
13193	objTender		Baron, my friend.	
13194	objTender		Trees grow fast.	
13195	objTender		angaguga	
13196	objTender		factory workers' day	
13197	objTender		at night under the mirror	
13198	objTender		It's time to attack the city.	
				
13199	objTiamo		Call everything.	
13200	objTiamo		nothing, please	
13201	objTiamo		a citizen or a citizen?	
13202	objTiamo		And he was not afraid to find me	
13203	objTiamo		Want to see?	
13204	objTiamo		The soldiers are protecting us.	
13205	objTiamo		Everyone loves city heroes.	
13206	objTiamo		We could not do it without these demons.	
13207	objTiamo		I'd like to meet you	
13208	objTiamo		The summer garden is the safest place in the world.	
13209	objTiamo		Thanks for your help.	
13210	objTiamo		We are good heroes to serve.	
13211	objTiamo		We want the city to be with you.	
13212	objTiamo		I do not know ...	
13213	objTiamo		but I love him so much	
				
13214	objTina		You know who I am	
13215	objTina		I'm a man	
13216	objTina		do not want to be a rebel	
13217	objTina		But the city is ruled by ghosts.	
13218	objTina		I do not like this person at all.	
13219	objTina		Grow up and tell me	
13220	objTina		I went through a lot as a kid	
13221	objTina		I often resent the mistakes I made as a child.	
13222	objTina		But I want to think about your fears.	
				
13225	objTina		His comments about men.	
13226	objTina		I paint at home	
13227	objTina		I'm a real person. thank you	
13228	objTina		I tell them that when they get older.	
13229	objTina		My son is very ill.	
13230	objTina		Think about the mistakes you have made this year.	
13231	objTina		Bare ...	
13232	objTina		thank you	
				
13234	objTownghostboss		{rainbow}{wiggle}{background black}{data_ghostsongstr}	
				
13235	objBard		... you read ...	
				
13236	objTroll		you look beautiful	
13237	objBard		thank you	
13238	objTroll		emphasize	
13239	objTroll		I can not heal my son.	
13241	objMiriam		Bongo ...	
13242	objMiriam		You are missing ...	
13243	objMiriam		Then ...	
13244	objMiriam		funds ...	
13245	objMiriam		Do you want to upgrade your profile? Transport	
13246	objBard		Come on!	
13247	objBard		What do you think of your friends?	
13248	objTroll		Someone was hurt!	
13249	objMiriam		even you	
13250	objTroll		...	
13251	objTroll		UNGU	
13252	objTroll		cover over!	
13253	objTroll		contact my friend ...	
13258	objTroll		Lots of stuff!	
13259	objTroll		I will never forget who you are.	
13260	objMiriam		I agree to bring	
13261	objMiriam		We did not come to attack you.	
13262	objMiriam		We...	
13263	objBard		I'm sorry for what happened. Transport	
13264	objBard		If it's magic ...	
13265	objBard		Great music	
13266	objMiriam		On the grill?	
13267	objMiriam		Security? Well? Here it is	
13268	objMiriam		Did you like this overview? Transport	
13269	objBard		instead of quenching thirst	
13273	objTroll		Do you want to help us?	
13277	objMiriam		but ...	
13278	objMiriam		sit next to me	
13279	objTroll		So everyone ...	
13281	objTroll		Can you write	
				
13283	objMiriam		she looks sad	
13284	objMiriam		i did not like it	
13285	objBard		Come on, "Ahal Banu!"	
13286	objBard		Sing louder now! Transport	
				
13287	objTroll		Prose!	
				
13289	objTroll		The earth!	
13290	objTroll		Gothic?	
13291	objTroll		dress like you	
13292	objTroll		see the story	
13293	objTroll		he smells of a bottle	
13294	objTroll		Let's go with them ...	
13295	objTroll		Transport	
13296	objTroll		Everyone stays calm	
13297	objTroll		This level is too small.	
13298	objTroll		came out of my house now	
				
13299	objTroll		Features and technology.	
13300	objTroll		he is the first	
13301	objTroll_friend		But if ...	
13302	objBard		God and evil!	
13303	objBard		My old friend!	
13304	objBard		My friend is in a cave.	
13305	objTroll		Transport	
13306	objTroll		Loading food ...	
13307	objTroll		Still	
13308	objTroll		You can ...	
13309	objTroll		Do you want to sing for your friends?	
13310	objTroll		I know one thing ...	
13311	objTroll		But when I think about it ...	
				
13312	objTroll		So you can record this song.	
13313	objMiriam		I'm not talking about that	
13316	objBard		translated	
13317	objMiriam		That's what people do.	
13318	objMiriam		Bad.	
13319	objMiriam		Grandma did not know Chevy.	
13320	objTroll		Is it safe or not?	
13331	objTroll		We always attack ...	
13332	objMiriam		(Download first)	
13333	objTroll		But I do not want to!	
13334	objBard		Quietly...	
13335	objBard		Maybe humans and animals should fight each other.	
13336	objMiriam		What a great idea!	
13338	objMiriam		But he is the devil	
13339	objMiriam		I can do it	
13340	objBard		... I do not know:	
13341	objTroll		plum	
13342	objTroll		People like to think they can help.	
13343	objBard		Transport	
13344	objBard		Jito!	
13345	objTroll		About ...	
13346	objTroll		we have to go home	
				
13349	objTroll_frozen		So here it is! Features and technology.	
13350	objTroll		To win!	
13351	objTroll_frozen		We met the right people.	
13352	objTroll_frozen		When the world stops, magic helps us.	
13353	objTroll_frozen		We believe that people can be good.	
13354	objTroll		But to him.	
13355	objTroll		This may not be true.	
13356	objTroll_frozen		It does not matter	
13357	objTroll_frozen		It is difficult to sacrifice what one has.	
13358	objTroll		That person ... yes.	
13359	objTroll		No dear ...	
13360	objTroll		Lightning...	
13361	objBard		Transport	
13362	objBard		I think I know what you're thinking ...	
13363	objTroll_frozen		I understand	
13364	objTroll		lies	
13365	objBard		World Health Organization ...	
13366	objBard		At least!	
13367	objBard		agree	
13368	objBard		or something	
13369	objBard		Sometimes we panic	
13370	objBard		But nothing!	
13371	objBard		do not leave us	
				
13376	objTroll_frozen		Thanks again!	
13377	objTroll		I need to go	
13378	objTroll		Or start here	
13379	objTroll		you are not the same	
13380	objTroll_frozen		A cow?	
13381	objTroll		UNGU	
13382	objTroll_frozen		This update includes:	
13383	objTroll_frozen		I can see what's going on around me.	
13384	objTroll_frozen		But my body could not move.	
13385	objTroll		Very sad...	
13386	objTroll_frozen		Hi!	
13387	objTroll_frozen		But just calm down	
13388	objTroll_frozen		the moon	
13389	objTroll_frozen		Now I know	
13390	objTroll_frozen		Next morning ...	
13391	objTroll_frozen		Your part is related to time.	
13392	objTroll		thank you	
13393	objTroll		Maybe we want to hurt people too.	
13394	objTroll_frozen		iridescent	
				
13395	objBard		{}It is not necessary to do this in advance.	
13396	objBard		I hope so	
13397	objBard		Chris: I think I'm crazy.	
13398	objBard		Nor am I.	
13399	objBard		But now the world is dry	
13400	objBard		I'm not hiding	
13401	objBard		I was sorry, but I tried.	
13402	objBard		Message:	
13403	objBard		you have to be a hero	
13405	objBard		I will definitely see my life	
13406	objBard		I will use my goal to prove this.	
13408	objBard		and he changed	
13409	objTroll		thanks for the transport	
13410	objTroll		I'm sorry to sing a funny song on the street ...	
13411	objTroll_frozen		But he saved me.	
13412	objTroll_frozen		People do not respect us ...	
13413	objTroll		Description...	
13414	objTroll		This is certainly not a bad thing at all.	
13415	objTroll		It is not good	
13416	objTroll		And there was fear.	
13417	objTroll_frozen		she is beautiful	
13419	objTroll		It's fun to drive, it's definitely.	
				
13420	objBard		Lovely bridge ...	
13421	objMiriam		(Occupation !!!)	
13422	objMiriam		Animals are everywhere !!	
13423	objMiriam		(I can not sleep!)	
13424	objMiriam		(surprised?)	
13425	objMiriam		(Because I hate it!)	
13426	objMiriam		(How do you drive?)	
13427	objMiriam		(You lost the game!)	
13428	objMiriam		(Not at all!)	
				
13429	objMiriam		Oh	
13430	objMiriam		I can not believe you're so stupid.	
13431	objMiriam		GREA:	
13432	objMiriam		I think it's okay.	
13433	objBard		What do I want to do?	
13434	objMiriam		I'm a very good witch.	
13435	objMiriam		you worship, you worship	
13436	objBard		Not good?	
13437	objMiriam		GAPHO!	
13438	objMiriam		someone or something	
13439	objMiriam		Look to the right. We've been together for some time ...	
13442	objBard		Oh God!	
13443	objMiriam		Is it true?	
13444	objBard		YOUNG! Transport	
13445	objMiriam		This? Transport	
13446	objMiriam		5 seconds later!	
13447	objBard		I want to talk with you!	
13448	objMiriam		I understand	
13449	objMiriam		Actually	
13450	objMiriam		In the morning	
				
13451	objTy		Transport	
13452	objTy		I'm sorry if I offended you.	
13453	objTy		I'm happy ...	
13454	objTy		And use a sword.	
13455	objTy		I'm taking my daughter	
13456	objBard		So you, who is it?	
13457	objTy		On the grill?	
13458	objTy		I thought I was new here.	
13459	objTy		he is our animal	
13460	objTy		It all grows only once.	
13461	objTy		We have many fighters. And there is no poverty in the area of pregnancy.	
13462	objTy		No you do not.	
13463	objTy		I'm a little on the beach	
13464	objTy		This house is my debt.	
				
13465	objTyrone		I saw people looking at me.	
13466	objTyrone		I like the air	
13467	objTyrone		I can not live ...	
13468	objTyrone		But ... I've never seen anything like it.	
13469	objTyrone		my friend is a communist	
13470	objTyrone		To know ...	
13471	objTyrone		but I can not	
13472	objTyrone		my knee is healed	
13473	objTyrone		But this is not true.	
